ts,o,h,l,c,v
2026-07-01T14:55:00+00:00,0.79,0.82,0.77,0.82,15
2026-07-01T15:00:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T15:05:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T15:10:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T15:15:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T15:20:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T15:25:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T15:30:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T15:35:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T15:40:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T15:45:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T15:50:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T15:55:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T16:00:00+00:00,0.82,0.82,0.82,0.82,0
2026-07-01T16:05:00+00:00,0.85,0.85,0.85,0.85,1
2026-07-01T16:10:00+00:00,0.85,0.85,0.85,0.85,0
2026-07-01T16:15:00+00:00,0.85,0.85,0.85,0.85,0
2026-07-01T16:20:00+00:00,0.85,0.85,0.85,0.85,0
2026-07-01T16:25:00+00:00,0.85,0.85,0.85,0.85,0
2026-07-01T16:30:00+00:00,0.85,0.85,0.85,0.85,0
2026-07-01T16:35:00+00:00,0.85,0.85,0.85,0.85,0
2026-07-01T16:40:00+00:00,0.85,0.85,0.85,0.85,0
2026-07-01T16:45:00+00:00,0.85,0.85,0.85,0.85,0
2026-07-01T16:50:00+00:00,0.85,0.85,0.85,0.85,0
2026-07-01T16:55:00+00:00,0.68,0.68,0.68,0.68,5
2026-07-01T17:00:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T17:05:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T17:10:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T17:15:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T17:20:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T17:25:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T17:30:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T17:35:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T17:40:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T17:45:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T17:50:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T17:55:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:00:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:05:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:10:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:15:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:20:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:25:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:30:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:35:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:40:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:45:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:50:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T18:55:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T19:00:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T19:05:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T19:10:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T19:15:00+00:00,0.68,0.68,0.68,0.68,0
2026-07-01T19:20:00+00:00,0.65,0.65,0.65,0.65,1
2026-07-01T19:25:00+00:00,0.65,0.65,0.65,0.65,0
2026-07-01T19:30:00+00:00,0.65,0.65,0.65,0.65,0
2026-07-01T19:35:00+00:00,0.65,0.65,0.65,0.65,0
2026-07-01T19:40:00+00:00,0.65,0.65,0.65,0.65,0
2026-07-01T19:45:00+00:00,0.65,0.65,0.65,0.65,0
2026-07-01T19:50:00+00:00,0.75,0.75,0.75,0.75,2
2026-07-01T19:55:00+00:00,0.75,0.75,0.75,0.75,0
2026-07-02T13:30:00+00:00,1.05,1.08,1.05,1.08,2
2026-07-02T13:35:00+00:00,1.08,1.08,1.08,1.08,0
2026-07-02T13:40:00+00:00,1.08,1.08,1.08,1.08,0
2026-07-02T13:45:00+00:00,1.59,1.92,1.59,1.92,2
2026-07-02T13:50:00+00:00,2.0,2.0,2.0,2.0,1
2026-07-02T13:55:00+00:00,2.0,2.0,2.0,2.0,0
2026-07-02T14:00:00+00:00,2.15,2.15,2.15,2.15,1
2026-07-02T14:05:00+00:00,2.13,2.14,2.13,2.14,3
2026-07-02T14:10:00+00:00,2.14,2.14,2.14,2.14,0
2026-07-02T14:15:00+00:00,2.86,2.86,2.4,2.4,2
2026-07-02T14:20:00+00:00,2.4,2.4,2.4,2.4,0
2026-07-02T14:25:00+00:00,2.4,2.4,2.4,2.4,0
2026-07-02T14:30:00+00:00,3.27,3.27,3.27,3.27,1
2026-07-02T14:35:00+00:00,3.27,3.27,3.27,3.27,0
2026-07-02T14:40:00+00:00,3.27,3.27,3.27,3.27,0
2026-07-02T14:45:00+00:00,3.27,3.27,3.27,3.27,0
2026-07-02T14:50:00+00:00,3.27,3.27,3.27,3.27,0
2026-07-02T14:55:00+00:00,3.27,3.27,3.27,3.27,0
2026-07-02T15:00:00+00:00,3.81,3.81,3.81,3.81,1
2026-07-02T15:05:00+00:00,3.81,3.81,3.81,3.81,0
2026-07-02T15:10:00+00:00,3.81,3.81,3.81,3.81,0
2026-07-02T15:15:00+00:00,3.81,3.81,3.81,3.81,0
2026-07-02T15:20:00+00:00,3.81,3.81,3.81,3.81,0
2026-07-02T15:25:00+00:00,3.81,3.81,3.81,3.81,0
2026-07-02T15:30:00+00:00,3.81,3.81,3.81,3.81,0
2026-07-02T15:35:00+00:00,3.81,3.81,3.81,3.81,0
2026-07-02T15:40:00+00:00,3.81,3.81,3.81,3.81,0
