ts,o,h,l,c,v
2026-07-01T14:35:00+00:00,8.06,8.06,8.06,8.06,5
2026-07-01T14:40:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T14:45:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T14:50:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T14:55:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:00:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:05:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:10:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:15:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:20:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:25:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:30:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:35:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:40:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:45:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:50:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T15:55:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:00:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:05:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:10:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:15:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:20:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:25:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:30:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:35:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:40:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:45:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:50:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T16:55:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:00:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:05:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:10:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:15:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:20:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:25:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:30:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:35:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:40:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:45:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:50:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T17:55:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:00:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:05:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:10:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:15:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:20:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:25:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:30:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:35:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:40:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:45:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:50:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T18:55:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T19:00:00+00:00,8.06,8.06,8.06,8.06,0
2026-07-01T19:05:00+00:00,7.5,7.74,7.5,7.74,2
2026-07-01T19:10:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-01T19:15:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-01T19:20:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-01T19:25:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-01T19:30:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-01T19:35:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-01T19:40:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-01T19:45:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-01T19:50:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-01T19:55:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-02T13:30:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-02T13:35:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-02T13:40:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-02T13:45:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-02T13:50:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-02T13:55:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-02T14:00:00+00:00,7.74,7.74,7.74,7.74,0
2026-07-02T14:05:00+00:00,8.85,8.85,8.85,8.85,1
2026-07-02T14:10:00+00:00,8.85,8.85,8.85,8.85,0
2026-07-02T14:15:00+00:00,8.85,8.85,8.85,8.85,0
2026-07-02T14:20:00+00:00,8.85,8.85,8.85,8.85,0
2026-07-02T14:25:00+00:00,8.85,8.85,8.85,8.85,0
2026-07-02T14:30:00+00:00,8.85,8.85,8.85,8.85,0
2026-07-02T14:35:00+00:00,9.02,9.02,9.02,9.02,3
2026-07-02T14:40:00+00:00,9.02,9.02,9.02,9.02,0
2026-07-02T14:45:00+00:00,9.02,9.02,9.02,9.02,0
2026-07-02T14:50:00+00:00,7.96,7.96,7.96,7.96,1
2026-07-02T14:55:00+00:00,7.46,7.46,7.46,7.46,1
2026-07-02T15:00:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T15:05:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T15:10:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T15:15:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T15:20:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T15:25:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T15:30:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T15:35:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T15:40:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T15:45:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T15:50:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T15:55:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:00:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:05:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:10:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:15:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:20:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:25:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:30:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:35:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:40:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:45:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:50:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T16:55:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T17:00:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T17:05:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T17:10:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T17:15:00+00:00,7.46,7.46,7.46,7.46,0
2026-07-02T17:20:00+00:00,7.46,7.46,7.46,7.46,0
