ts,o,h,l,c,v
2026-04-15T08:00:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T08:05:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T08:10:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T08:15:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T08:20:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T08:25:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T08:30:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T08:35:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T08:40:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T08:45:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T08:50:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T08:55:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:00:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:05:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:10:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:15:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:20:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:25:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:30:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:35:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:40:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:45:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:50:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T09:55:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T10:00:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T10:05:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T10:10:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T10:15:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T10:20:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T10:25:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T10:30:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T10:35:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T10:40:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T10:45:00+00:00,202.77,202.77,202.77,202.77,0
2026-04-15T10:50:00+00:00,202.77,202.77,202.77,202.77,0
